-0.50,0.43,0.04
0.50,-0.43,0.04
0.50,0.43,0.04
-0.50,-0.43,0.04
-0.50,-0.43,-0.04
0.50,0.43,-0.04
0.50,-0.43,-0.04
-0.50,0.43,-0.04
